Trade ID,Buy/Sell,Currency Pair,Currency,Amount,Rate,Taker,Trade Date GMT,Position ID,Position Type,Comments,Settlement Date
B20141330FEKE00,SELL,EUR/USD,EUR,400000,1.37214,AUKUS2099,13/05/2014 14:03:58,B20141330DZSU00,CLOSING,,15 May 2014
B20141330FED500,SELL,EUR/USD,EUR,400000,1.37187,AUKUS2099,13/05/2014 13:51:30,B20141330DZSU00,CLOSING,,15 May 2014
B20141330FBLM00,SELL,EUR/USD,EUR,500000,1.37143,AUKUS2099,13/05/2014 12:31:03,B20141330DZSU00,CLOSING,,15 May 2014
B20141330FAMK00,SELL,EUR/USD,EUR,800000,1.37039,AUKUS2099,13/05/2014 12:19:53,B20141330DZSU00,CLOSING,,15 May 2014
B2014133052Y000,SELL,EUR/USD,EUR,300000,1.37136,AUKUS2099,13/05/2014 11:51:42,B20141330DZSU00,CLOSING,,15 May 2014
B2014133052XA00,BUY,EUR/USD,EUR,400000,1.3716,AUKUS2099,13/05/2014 11:50:58,,,,15 May 2014
B2014133052X100,SELL,EUR/USD,EUR,400000,1.37162,AUKUS2099,13/05/2014 11:50:14,B20141330DZSU00,CLOSING,,15 May 2014
B2014133051TU00,SELL,EUR/USD,EUR,400000,1.37108,AUKUS2099,13/05/2014 11:19:01,B20141330DZSU00,CLOSING,,15 May 2014
B20141330DZSU00,BUY,EUR/USD,EUR,9098000,1.37135,AUKUS2099,13/05/2014 11:00:59,B201413304UVR00; B201413304WJV00; B201413304Y6E00; B201413304UVU00; B201413304YUR00; B201413304YUU00,CLOSE_OPEN,Manual Adjustment,15 May 2014
B201413304YXZ00,BUY,EUR/USD,EUR,1100000,1.3712,AUKUS2099,13/05/2014 10:49:38,B201413304UVR00,CLOSING,,15 May 2014
B201413304YXW00,BUY,EUR/USD,EUR,1600000,1.37119,AUKUS2099,13/05/2014 10:49:38,B201413304UVR00; B201413304UVN00,CLOSING,,15 May 2014
B201413304YXT00,BUY,EUR/USD,EUR,900000,1.3712,AUKUS2099,13/05/2014 10:49:31,B201413304UVN00; B201413304UVK00; B201413304UVG00; B201413304UVD00,CLOSING,,15 May 2014
B201413304YXQ00,BUY,EUR/USD,EUR,1100000,1.37119,AUKUS2099,13/05/2014 10:49:31,B201413304UVD00,CLOSING,,15 May 2014
B201413304YUU00,SELL,EUR/USD,EUR,500000,1.3708,AUKUS2099,13/05/2014 10:47:30,,,,15 May 2014
B201413304YUR00,SELL,EUR/USD,EUR,500000,1.3708,AUKUS2099,13/05/2014 10:47:30,,,,15 May 2014
B201413304YR200,BUY,EUR/USD,EUR,1100000,1.37095,AUKUS2099,13/05/2014 10:46:30,B201413304S7M00; B201413304S7J00; B201413304UVD00,CLOSING,,15 May 2014
B201413304Y6E00,SELL,EUR/USD,EUR,1100000,1.37146,AUKUS2099,13/05/2014 10:39:45,,,,15 May 2014
B201413304XP200,BUY,EUR/USD,EUR,1000000,1.37119,AUKUS2099,13/05/2014 10:30:07,B201413304S7J00; B201413304RUB00,CLOSING,,15 May 2014
B201413304XEQ00,BUY,EUR/USD,EUR,216000,1.37121,AUKUS2099,13/05/2014 10:30:03,B201413304RU800,CLOSING,,15 May 2014
B201413304XES00,BUY,EUR/USD,EUR,162000,1.37121,AUKUS2099,13/05/2014 10:30:03,B201413304RU800; B201413304RUB00,CLOSING,,15 May 2014
B201413304XEL00,BUY,EUR/USD,EUR,80000,1.37121,AUKUS2099,13/05/2014 10:30:03,B201413304RU800,CLOSING,,15 May 2014
B201413304XEF00,BUY,EUR/USD,EUR,80000,1.37121,AUKUS2099,13/05/2014 10:30:03,B201413304RU800,CLOSING,,15 May 2014
B201413304XEH00,BUY,EUR/USD,EUR,216000,1.37121,AUKUS2099,13/05/2014 10:30:03,B201413304RU800,CLOSING,,15 May 2014
B201413304XED00,BUY,EUR/USD,EUR,216000,1.37121,AUKUS2099,13/05/2014 10:30:03,B201413304RU800,CLOSING,,15 May 2014
B201413304WJV00,SELL,EUR/USD,EUR,1000000,1.3718,AUKUS2099,13/05/2014 10:20:01,,,,15 May 2014
B201413304VEK00,BUY,EUR/USD,EUR,2000000,1.37211,AUKUS2099,13/05/2014 10:13:45,B201413304R6M00; B201413304MDR00; B201413304ME500,CLOSING,,15 May 2014
B201413304VEM00,BUY,EUR/USD,EUR,1000000,1.37211,AUKUS2099,13/05/2014 10:13:45,B201413304R6M00; B201413304RU800; B201413304R8700,CLOSING,,15 May 2014
B201413304VEH00,BUY,EUR/USD,EUR,1128000,1.37211,AUKUS2099,13/05/2014 10:13:45,B201413304HBS00; B201413304MDR00; B201413304JHL00,CLOSING,,15 May 2014
B201413304UVU00,SELL,EUR/USD,EUR,372000,1.37281,AUKUS2099,13/05/2014 10:10:01,,,,15 May 2014
B201413304UVR00,SELL,EUR/USD,EUR,2628000,1.37281,AUKUS2099,13/05/2014 10:10:01,,,,15 May 2014
B201413304UVN00,SELL,EUR/USD,EUR,1000000,1.37283,AUKUS2099,13/05/2014 10:10:01,,,,15 May 2014
B201413304UVK00,SELL,EUR/USD,EUR,28000,1.37281,AUKUS2099,13/05/2014 10:10:01,,,,15 May 2014
B201413304UVG00,SELL,EUR/USD,EUR,500000,1.37282,AUKUS2099,13/05/2014 10:10:01,,,,15 May 2014
B201413304UVD00,SELL,EUR/USD,EUR,1500000,1.37283,AUKUS2099,13/05/2014 10:10:01,,,,15 May 2014
B201413304SV500,BUY,EUR/USD,EUR,216000,1.3739,AUKUS2099,13/05/2014 10:06:53,B201413304HBS00; B201413304D4W00,CLOSING,,15 May 2014
B201413304SV200,BUY,EUR/USD,EUR,216000,1.3739,AUKUS2099,13/05/2014 10:06:53,B201413304D4W00; B2014133048VB00,CLOSING,,15 May 2014
B201413304S7M00,SELL,EUR/USD,EUR,100000,1.37501,AUKUS2099,13/05/2014 09:44:23,,,,15 May 2014
B201413304S7J00,SELL,EUR/USD,EUR,1000000,1.37501,AUKUS2099,13/05/2014 09:44:23,,,,15 May 2014
B201413304RUB00,SELL,EUR/USD,EUR,1000000,1.37511,AUKUS2099,13/05/2014 09:21:37,,,,15 May 2014
B201413304RU800,SELL,EUR/USD,EUR,1000000,1.37512,AUKUS2099,13/05/2014 09:21:37,,,,15 May 2014
B201413304R8700,SELL,EUR/USD,EUR,500000,1.37424,AUKUS2099,13/05/2014 09:12:52,,,,15 May 2014
B201413304R6M00,SELL,EUR/USD,EUR,1500000,1.37427,AUKUS2099,13/05/2014 09:12:10,,,,15 May 2014
B201413304QST00,BUY,EUR/USD,EUR,500000,1.37439,AUKUS2099,13/05/2014 09:09:51,B20141320UHV100; B2014133048VB00,CLOSING,,15 May 2014
B201413304QSQ00,BUY,EUR/USD,EUR,1000000,1.37442,AUKUS2099,13/05/2014 09:09:50,B20141320U6L600; B20141320UBLV00,CLOSING,,15 May 2014
B201413304ME500,SELL,EUR/USD,EUR,500000,1.3754,AUKUS2099,13/05/2014 09:01:02,,,,15 May 2014
B201413304MDR00,SELL,EUR/USD,EUR,1000000,1.37541,AUKUS2099,13/05/2014 09:01:01,,,,15 May 2014
B201413304JHL00,SELL,EUR/USD,EUR,400000,1.37658,AUKUS2099,13/05/2014 08:45:57,,,,15 May 2014
B201413304HBS00,SELL,EUR/USD,EUR,200000,1.37668,AUKUS2099,13/05/2014 08:31:07,,,,15 May 2014
B201413304D4W00,SELL,EUR/USD,EUR,200000,1.37713,AUKUS2099,13/05/2014 07:28:30,,,,15 May 2014
B2014133048VB00,SELL,EUR/USD,EUR,200000,1.37581,AUKUS2099,13/05/2014 07:00:04,,,,15 May 2014
B20141320UHV100,SELL,EUR/USD,EUR,400000,1.37569,AUKUS2099,12/05/2014 17:27:55,,,,14 May 2014
B20141320UBLV00,SELL,EUR/USD,EUR,400000,1.3757,AUKUS2099,12/05/2014 15:09:15,,,,14 May 2014
B20141320U93N00,BUY,EUR/USD,EUR,400000,1.37653,AUKUS2099,12/05/2014 14:41:00,B20141320U5UY00,CLOSING,,14 May 2014
B20141320U93L00,BUY,EUR/USD,EUR,400000,1.37653,AUKUS2099,12/05/2014 14:41:00,B20141320U5UY00; B20141320U6BK00,CLOSING,,14 May 2014
B20141320U6L600,SELL,EUR/USD,EUR,600000,1.37642,AUKUS2099,12/05/2014 11:49:48,,,,14 May 2014
B20141321KELS00,BUY,EUR/USD,EUR,14248000,1.37563,AUKUS2099,12/05/2014 11:36:03,B2014129033U300; B20141320U50500; B20141290351Y00; B2014129034YW00; B2014129035W800; B20141320U2MV00; B20141320U18P00; B2014129034ZR00; B20141290337900; B2014129034LB00; B2014129033R300; B2014129034MV00; B2014129035WH00; B2014129035JX00; B2014129034WS00; B2014129033RQ00; B2014129034DS00; B2014129035B100; B20141290351H00; B2014129034TZ00; B20141320U3HH00; B20141290350000; B2014129034DB00; B2014129034KZ00; B2014129034W400; B2014129034ZU00; B2014129035WB00; B2014129033U600; B2014129034WV00; B2014129034QY00; B2014129034BL00; B2014129034ZX00; B20141290350300; B2014129034BP00; B20141320U1A300; B20141320U0TN00; B20141320U15E00,CLOSING,Manual Adjustment,14 May 2014
B20141320U6BK00,SELL,EUR/USD,EUR,300000,1.37568,AUKUS2099,12/05/2014 11:05:17,,,,14 May 2014
B20141320U5UY00,SELL,EUR/USD,EUR,500000,1.37593,AUKUS2099,12/05/2014 10:55:19,,,,14 May 2014
B20141320U50500,SELL,EUR/USD,EUR,200000,1.37653,AUKUS2099,12/05/2014 09:56:05,,,,14 May 2014
B20141320U3HH00,SELL,EUR/USD,EUR,1000000,1.37719,AUKUS2099,12/05/2014 07:09:36,,,,14 May 2014
B20141320U2MV00,SELL,EUR/USD,EUR,400000,1.37703,AUKUS2099,12/05/2014 06:48:38,,,,14 May 2014
B20141320U1A300,SELL,EUR/USD,EUR,400000,1.37602,AUKUS2099,12/05/2014 04:38:35,,,,14 May 2014
B20141320U18P00,SELL,EUR/USD,EUR,1000000,1.37582,AUKUS2099,12/05/2014 04:17:44,,,,14 May 2014
B20141320U15E00,SELL,EUR/USD,EUR,500000,1.37603,AUKUS2099,12/05/2014 04:11:23,,,,14 May 2014
B20141320U0TN00,SELL,EUR/USD,EUR,400000,1.37534,AUKUS2099,12/05/2014 01:50:35,,,,14 May 2014
B20141290360X00,BUY,EUR/USD,EUR,200000,1.37564,AUKUS2099,09/05/2014 17:21:55,B20141290337900,CLOSING,,13 May 2014
B20141290360U00,BUY,EUR/USD,EUR,200000,1.37564,AUKUS2099,09/05/2014 17:21:46,B20141290337900; B2014129032N800,CLOSING,,13 May 2014
B2014129035WH00,SELL,EUR/USD,EUR,500000,1.37572,AUKUS2099,09/05/2014 17:16:04,,,,13 May 2014
B2014129035WB00,SELL,EUR/USD,EUR,500000,1.37572,AUKUS2099,09/05/2014 17:15:58,,,,13 May 2014
B2014129035W800,SELL,EUR/USD,EUR,202000,1.37559,AUKUS2099,09/05/2014 17:15:16,,,,13 May 2014
B2014129035JX00,SELL,EUR/USD,EUR,400000,1.3767,AUKUS2099,09/05/2014 16:45:14,,,,13 May 2014
B2014129035B100,SELL,EUR/USD,EUR,151000,1.3761,AUKUS2099,09/05/2014 16:00:17,,,,13 May 2014
B20141290351Y00,SELL,EUR/USD,EUR,200000,1.37686,AUKUS2099,09/05/2014 15:32:17,,,,13 May 2014
B20141290351H00,SELL,EUR/USD,EUR,200000,1.37667,AUKUS2099,09/05/2014 15:31:35,,,,13 May 2014
B20141290350300,SELL,EUR/USD,EUR,400000,1.37663,AUKUS2099,09/05/2014 15:27:05,,,,13 May 2014
B20141290350000,SELL,EUR/USD,EUR,200000,1.3766,AUKUS2099,09/05/2014 15:27:04,,,,13 May 2014
B2014129034ZX00,SELL,EUR/USD,EUR,400000,1.37666,AUKUS2099,09/05/2014 15:27:03,,,,13 May 2014
B2014129034ZU00,SELL,EUR/USD,EUR,400000,1.37666,AUKUS2099,09/05/2014 15:27:02,,,,13 May 2014
B2014129034ZR00,SELL,EUR/USD,EUR,400000,1.37667,AUKUS2099,09/05/2014 15:27:00,,,,13 May 2014
B2014129034YW00,SELL,EUR/USD,EUR,400000,1.37637,AUKUS2099,09/05/2014 15:26:06,,,,13 May 2014
B2014129034WV00,SELL,EUR/USD,EUR,400000,1.37614,AUKUS2099,09/05/2014 15:20:57,,,,13 May 2014
B2014129034WS00,SELL,EUR/USD,EUR,400000,1.37614,AUKUS2099,09/05/2014 15:20:55,,,,13 May 2014
B2014129034W400,SELL,EUR/USD,EUR,200000,1.37606,AUKUS2099,09/05/2014 15:19:53,,,,13 May 2014
B2014129034UP00,BUY,EUR/USD,EUR,300000,1.37583,AUKUS2099,09/05/2014 15:15:56,B2014129032N800,CLOSING,,13 May 2014
B2014129034TZ00,SELL,EUR/USD,EUR,400000,1.37616,AUKUS2099,09/05/2014 15:14:53,,,,13 May 2014
B2014129034QY00,SELL,EUR/USD,EUR,200000,1.37625,AUKUS2099,09/05/2014 15:06:13,,,,13 May 2014
B2014129034MV00,SELL,EUR/USD,EUR,200000,1.37614,AUKUS2099,09/05/2014 15:02:15,,,,13 May 2014
B2014129034LB00,SELL,EUR/USD,EUR,400000,1.37617,AUKUS2099,09/05/2014 15:01:23,,,,13 May 2014
B2014129034KZ00,SELL,EUR/USD,EUR,400000,1.37604,AUKUS2099,09/05/2014 15:01:10,,,,13 May 2014
B2014129034DS00,SELL,EUR/USD,EUR,400000,1.37555,AUKUS2099,09/05/2014 15:00:00,,,,13 May 2014
B2014129034DB00,SELL,EUR/USD,EUR,400000,1.37554,AUKUS2099,09/05/2014 14:59:58,,,,13 May 2014
B2014129034CL00,BUY,EUR/USD,EUR,505000,1.37549,AUKUS2099,09/05/2014 14:59:49,B2014129032N800,CLOSING,,13 May 2014
B2014129034BP00,SELL,EUR/USD,EUR,400000,1.37557,AUKUS2099,09/05/2014 14:59:45,,,,13 May 2014
B2014129034BL00,SELL,EUR/USD,EUR,400000,1.37558,AUKUS2099,09/05/2014 14:59:44,,,,13 May 2014
B2014129034A600,BUY,EUR/USD,EUR,400000,1.37561,AUKUS2099,09/05/2014 14:59:19,B2014129031W000; B2014129032N800; B2014129032GT00,CLOSING,,13 May 2014
B20141290347000,BUY,EUR/USD,EUR,400000,1.37561,AUKUS2099,09/05/2014 14:58:57,B2014129031W000,CLOSING,,13 May 2014
B2014129033U600,SELL,EUR/USD,EUR,400000,1.37656,AUKUS2099,09/05/2014 14:52:35,,,,13 May 2014
B2014129033U300,SELL,EUR/USD,EUR,400000,1.37661,AUKUS2099,09/05/2014 14:52:32,,,,13 May 2014
B2014129033RZ00,BUY,EUR/USD,EUR,400000,1.37657,AUKUS2099,09/05/2014 14:51:15,B2014129031W000; B2014129031VN00,CLOSING,,13 May 2014
B2014129033RQ00,SELL,EUR/USD,EUR,400000,1.37685,AUKUS2099,09/05/2014 14:50:56,,,,13 May 2014
B2014129033R300,SELL,EUR/USD,EUR,400000,1.3769,AUKUS2099,09/05/2014 14:50:38,,,,13 May 2014
B20141290338C00,BUY,EUR/USD,EUR,400000,1.37643,AUKUS2099,09/05/2014 14:39:50,B2014129031VN00; B2014129031VJ00,CLOSING,,13 May 2014
B20141290337900,SELL,EUR/USD,EUR,500000,1.37671,AUKUS2099,09/05/2014 14:38:24,,,,13 May 2014
B20141290333F00,BUY,EUR/USD,EUR,400000,1.37645,AUKUS2099,09/05/2014 14:37:05,B2014129031VJ00; B2014129031JW00,CLOSING,,13 May 2014
B20141290331X00,BUY,EUR/USD,EUR,400000,1.37635,AUKUS2099,09/05/2014 14:36:45,B2014129030Y500; B2014129031JW00,CLOSING,,13 May 2014
B2014129032N800,SELL,EUR/USD,EUR,1000000,1.37609,AUKUS2099,09/05/2014 14:36:17,,,,13 May 2014
B2014129032GT00,SELL,EUR/USD,EUR,260000,1.37599,AUKUS2099,09/05/2014 14:36:12,,,,13 May 2014
B20141290328000,BUY,EUR/USD,EUR,260000,1.37628,AUKUS2099,09/05/2014 14:36:05,B2014129030Y500,CLOSING,,13 May 2014
B2014129031W000,SELL,EUR/USD,EUR,500000,1.37635,AUKUS2099,09/05/2014 14:35:44,,,,13 May 2014
B2014129031VN00,SELL,EUR/USD,EUR,500000,1.37635,AUKUS2099,09/05/2014 14:35:44,,,,13 May 2014
B2014129031VJ00,SELL,EUR/USD,EUR,400000,1.37634,AUKUS2099,09/05/2014 14:35:44,,,,13 May 2014
B2014129031JW00,SELL,EUR/USD,EUR,400000,1.37722,AUKUS2099,09/05/2014 14:35:33,,,,13 May 2014
B2014129030Y500,SELL,EUR/USD,EUR,500000,1.37816,AUKUS2099,09/05/2014 14:06:50,,,,13 May 2014
B20141290DZSM00,BUY,EUR/USD,EUR,21900000,1.3788,AUKUS2099,09/05/2014 13:36:12,B201412902VRG00; B201412902REN00; B201412902Z4100; B201412902S9V00; B201412902YMH00; B201412902JRW00; B201412902Y9E00; B20141280178E00; B20141280FGA900; B2014128013GU00; B201412902TG000; B20141280FF5000; B2014128016SM00; B20141280FHE800; B20141280FK9F00; B2014128012ZB00; B20141280FFXW00; B20141280FEMF00; B20141280FDJ500; B20141280FFXM00; B2014128012ZQ00; B20141280134600; B2014128012ZT00; B2014128013J700; B20141280FG3M00; B20141280FDK500; B20141280FDK800; B20141280FD6M00; B201412902LD600; B2014128016RK00; B201412902SVT00; B201412902T7600; B2014128012ZE00; B201412902SBS00; B201412902K1M00; B2014128016S300; B201412902SBP00; B20141280FG0K00; B201412902SBY00; B201412902Y6J00; B201412902SBV00; B201412902SB700; B2014128013HX00; B20141280175Q00; B20141280FEQU00; B20141280FDK200; B20141280FF6600; B20141280FHJW00; B20141280FFXQ00; B20141280FDR200; B2014128016PL00; B20141280148Y00; B20141280FDJW00; B2014128017K800; B20141280FK8Z00; B2014128016E500; B201412902ZA000; B201412902RD500; B201412902R8Y00; B201412902PDC00; B201412902JQL00,CLOSING,Manual Adjustment,13 May 2014
B201412902ZFV00,BUY,EUR/USD,EUR,500000,1.37884,AUKUS2099,09/05/2014 12:43:21,B2014128012Z800; B2014128012ZB00,CLOSING,,13 May 2014
B201412902ZFS00,BUY,EUR/USD,EUR,258000,1.37884,AUKUS2099,09/05/2014 12:43:21,B2014128012Z800,CLOSING,,13 May 2014
B201412902ZA000,SELL,EUR/USD,EUR,201000,1.37903,AUKUS2099,09/05/2014 12:42:40,,,,13 May 2014
B201412902Z9N00,BUY,EUR/USD,EUR,800000,1.37905,AUKUS2099,09/05/2014 12:42:40,B2014128012Z500; B2014128012Z800,CLOSING,,13 May 2014
B201412902Z4100,SELL,EUR/USD,EUR,150000,1.37878,AUKUS2099,09/05/2014 12:42:18,,,,13 May 2014
B201412902YMH00,SELL,EUR/USD,EUR,400000,1.37771,AUKUS2099,09/05/2014 12:32:53,,,,13 May 2014
B201412902Y9E00,SELL,EUR/USD,EUR,200000,1.37743,AUKUS2099,09/05/2014 12:22:00,,,,13 May 2014
B201412902Y6J00,SELL,EUR/USD,EUR,192000,1.37732,AUKUS2099,09/05/2014 12:20:43,,,,13 May 2014
B201412902VRG00,SELL,EUR/USD,EUR,200000,1.37857,AUKUS2099,09/05/2014 11:31:17,,,,13 May 2014
B201412902TG000,SELL,EUR/USD,EUR,200000,1.37984,AUKUS2099,09/05/2014 11:03:58,,,,13 May 2014
B201412902T7600,SELL,EUR/USD,EUR,200000,1.37933,AUKUS2099,09/05/2014 11:02:03,,,,13 May 2014
B201412902SVT00,SELL,EUR/USD,EUR,400000,1.37963,AUKUS2099,09/05/2014 11:01:10,,,,13 May 2014
B201412902SS600,BUY,EUR/USD,EUR,500000,1.37973,AUKUS2099,09/05/2014 11:01:08,B2014128012Z500,CLOSING,,13 May 2014
B201412902SBY00,SELL,EUR/USD,EUR,300000,1.38011,AUKUS2099,09/05/2014 10:59:02,,,,13 May 2014
B201412902SBV00,SELL,EUR/USD,EUR,300000,1.3801,AUKUS2099,09/05/2014 10:58:59,,,,13 May 2014
B201412902SBS00,SELL,EUR/USD,EUR,200000,1.38008,AUKUS2099,09/05/2014 10:58:56,,,,13 May 2014
B201412902SBP00,SELL,EUR/USD,EUR,300000,1.38008,AUKUS2099,09/05/2014 10:58:56,,,,13 May 2014
B201412902SB700,SELL,EUR/USD,EUR,400000,1.38007,AUKUS2099,09/05/2014 10:58:54,,,,13 May 2014
B201412902S9V00,SELL,EUR/USD,EUR,800000,1.38017,AUKUS2099,09/05/2014 10:58:46,,,,13 May 2014
B201412902RSA00,BUY,EUR/USD,EUR,400000,1.38134,AUKUS2099,09/05/2014 10:15:33,B2014128012Z500; B2014128012Z200,CLOSING,,13 May 2014
B201412902REN00,SELL,EUR/USD,EUR,166000,1.38138,AUKUS2099,09/05/2014 09:47:31,,,,13 May 2014
B201412902RD500,SELL,EUR/USD,EUR,800000,1.38122,AUKUS2099,09/05/2014 09:40:40,,,,13 May 2014
B201412902R8Y00,SELL,EUR/USD,EUR,200000,1.38103,AUKUS2099,09/05/2014 09:30:33,,,,13 May 2014
B201412902QRM00,BUY,EUR/USD,EUR,160000,1.38074,AUKUS2099,09/05/2014 09:23:30,B2014128012Z000; B2014128012Z200,CLOSING,,13 May 2014
B201412902PDC00,SELL,EUR/USD,EUR,900000,1.38191,AUKUS2099,09/05/2014 08:38:51,,,,13 May 2014
B201412902LD600,SELL,EUR/USD,EUR,400000,1.38405,AUKUS2099,09/05/2014 04:35:08,,,,13 May 2014
B201412902KXH00,BUY,EUR/USD,EUR,400000,1.38345,AUKUS2099,09/05/2014 02:42:58,B2014128012Z000,CLOSING,,13 May 2014
B201412902K1M00,SELL,EUR/USD,EUR,400000,1.38428,AUKUS2099,08/05/2014 23:18:58,,,,13 May 2014
B201412902JRW00,SELL,EUR/USD,EUR,400000,1.38367,AUKUS2099,08/05/2014 21:52:38,,,,13 May 2014
B201412902JQL00,SELL,EUR/USD,EUR,800000,1.38378,AUKUS2099,08/05/2014 21:33:52,,,,13 May 2014
B201412902JL400,BUY,EUR/USD,EUR,1000000,1.38384,AUKUS2099,08/05/2014 21:13:46,B2014128012Z000; B2014128012YP00,CLOSING,,13 May 2014
B20141280FK9F00,SELL,EUR/USD,EUR,118000,1.38334,AUKUS2099,08/05/2014 20:16:53,,,,12 May 2014
B20141280FK8Z00,SELL,EUR/USD,EUR,118000,1.38333,AUKUS2099,08/05/2014 20:16:49,,,,12 May 2014
B20141280FHJW00,SELL,EUR/USD,EUR,198000,1.38567,AUKUS2099,08/05/2014 17:16:34,,,,12 May 2014
B20141280FHE800,SELL,EUR/USD,EUR,400000,1.38547,AUKUS2099,08/05/2014 17:07:02,,,,12 May 2014
B20141280FH6P00,BUY,EUR/USD,EUR,500000,1.38492,AUKUS2099,08/05/2014 17:04:16,B2014128012YP00,CLOSING,,12 May 2014
B20141280FGA900,SELL,EUR/USD,EUR,400000,1.38672,AUKUS2099,08/05/2014 16:12:47,,,,12 May 2014
B20141280FG3M00,SELL,EUR/USD,EUR,200000,1.38646,AUKUS2099,08/05/2014 15:56:04,,,,12 May 2014
B20141280FG0K00,SELL,EUR/USD,EUR,490000,1.38621,AUKUS2099,08/05/2014 15:30:59,,,,12 May 2014
B20141280FFXW00,SELL,EUR/USD,EUR,500000,1.38622,AUKUS2099,08/05/2014 15:23:04,,,,12 May 2014
B20141280FFXQ00,SELL,EUR/USD,EUR,500000,1.38616,AUKUS2099,08/05/2014 15:22:08,,,,12 May 2014
B20141280FFXM00,SELL,EUR/USD,EUR,500000,1.38619,AUKUS2099,08/05/2014 15:22:00,,,,12 May 2014
B20141280FF6600,SELL,EUR/USD,EUR,500000,1.38627,AUKUS2099,08/05/2014 14:48:48,,,,12 May 2014
B20141280FF5000,SELL,EUR/USD,EUR,185000,1.38627,AUKUS2099,08/05/2014 14:47:24,,,,12 May 2014
B20141280FEQU00,SELL,EUR/USD,EUR,182000,1.38648,AUKUS2099,08/05/2014 14:36:41,,,,12 May 2014
B20141280FEMF00,SELL,EUR/USD,EUR,182000,1.38617,AUKUS2099,08/05/2014 14:33:48,,,,12 May 2014
B20141280FDR200,SELL,EUR/USD,EUR,364000,1.38657,AUKUS2099,08/05/2014 14:13:52,,,,12 May 2014
B20141280FDK800,SELL,EUR/USD,EUR,364000,1.38642,AUKUS2099,08/05/2014 14:12:38,,,,12 May 2014
B20141280FDK500,SELL,EUR/USD,EUR,364000,1.38642,AUKUS2099,08/05/2014 14:12:38,,,,12 May 2014
B20141280FDK200,SELL,EUR/USD,EUR,364000,1.3864,AUKUS2099,08/05/2014 14:12:37,,,,12 May 2014
B20141280FDJW00,SELL,EUR/USD,EUR,182000,1.38632,AUKUS2099,08/05/2014 14:12:36,,,,12 May 2014
B20141280FDJ500,SELL,EUR/USD,EUR,182000,1.3861,AUKUS2099,08/05/2014 14:12:11,,,,12 May 2014
B20141280FD6M00,SELL,EUR/USD,EUR,800000,1.38574,AUKUS2099,08/05/2014 14:07:40,,,,12 May 2014
B20141280FBN300,BUY,EUR/USD,EUR,844000,1.38627,AUKUS2099,08/05/2014 14:02:27,B2014128010BR00; B2014128010BN00; B2014128010C300; B2014128012YP00,CLOSING,,12 May 2014
B20141280FADQ00,BUY,EUR/USD,EUR,352000,1.3872,AUKUS2099,08/05/2014 14:00:10,B2014128010BN00; B2014128010BK00,CLOSING,,12 May 2014
B20141280F93400,BUY,EUR/USD,EUR,200000,1.38765,AUKUS2099,08/05/2014 13:49:14,B2014128010BK00,CLOSING,,12 May 2014
B2014128017K800,SELL,EUR/USD,EUR,508000,1.38908,AUKUS2099,08/05/2014 13:35:23,,,,12 May 2014
B2014128017FE00,BUY,EUR/USD,EUR,253000,1.3887,AUKUS2099,08/05/2014 13:32:53,B2014128010BK00,CLOSING,,12 May 2014
B2014128017C200,BUY,EUR/USD,EUR,251000,1.38871,AUKUS2099,08/05/2014 13:30:30,B2014128010BK00,CLOSING,,12 May 2014
B2014128017BZ00,BUY,EUR/USD,EUR,251000,1.3887,AUKUS2099,08/05/2014 13:30:29,B2014128010BK00,CLOSING,,12 May 2014
B20141280178E00,SELL,EUR/USD,EUR,251000,1.38916,AUKUS2099,08/05/2014 13:29:54,,,,12 May 2014
B20141280175Q00,SELL,EUR/USD,EUR,251000,1.38884,AUKUS2099,08/05/2014 13:29:04,,,,12 May 2014
B2014128016SM00,SELL,EUR/USD,EUR,283000,1.38885,AUKUS2099,08/05/2014 13:23:32,,,,12 May 2014
B2014128016S300,SELL,EUR/USD,EUR,503000,1.38889,AUKUS2099,08/05/2014 13:23:31,,,,12 May 2014
B2014128016RK00,SELL,EUR/USD,EUR,503000,1.3888,AUKUS2099,08/05/2014 13:23:27,,,,12 May 2014
B2014128016PL00,SELL,EUR/USD,EUR,503000,1.38859,AUKUS2099,08/05/2014 13:23:04,,,,12 May 2014
B2014128016E500,SELL,EUR/USD,EUR,500000,1.38829,AUKUS2099,08/05/2014 13:20:59,,,,12 May 2014
B2014128016A500,BUY,EUR/USD,EUR,500000,1.38815,AUKUS2099,08/05/2014 13:19:48,B2014128010BB00; B2014128010BE00; B2014128010BK00,CLOSING,,12 May 2014
B20141280151500,BUY,EUR/USD,EUR,163000,1.38861,AUKUS2099,08/05/2014 13:13:11,B2014128010BB00,CLOSING,,12 May 2014
B20141280148Y00,SELL,EUR/USD,EUR,200000,1.38933,AUKUS2099,08/05/2014 13:12:50,,,,12 May 2014
B2014128013YP00,BUY,EUR/USD,EUR,378000,1.38929,AUKUS2099,08/05/2014 13:11:24,B2014128010BB00,CLOSING,,12 May 2014
B2014128013YH00,BUY,EUR/USD,EUR,1000000,1.38926,AUKUS2099,08/05/2014 13:11:24,B2014128010BB00; B201412800YGZ00; B2014128010B500; B2014128010B800,CLOSING,,12 May 2014
B2014128013YE00,BUY,EUR/USD,EUR,1189000,1.38929,AUKUS2099,08/05/2014 13:11:24,B201412800YGZ00; B201412800Y6300; B201412800VB200,CLOSING,,12 May 2014
